Year,Agent,Haul,Spcode,Total_n,Weight_kg
2006,ADFG,18,43000,4.931034483,0.493103448
2006,ADFG,18,66548,4.931034483,0.049310345
2006,ADFG,18,66611,39.44827586,0.197241379
2006,ADFG,18,68577,69.03448276,4.684482759
2006,ADFG,18,68580,78.89655172,0.986206897
2006,ADFG,18,69010,9.862068966,0.246551724
2006,ADFG,18,71001,4.931034483,0.049310345
2006,ADFG,18,71004,4.931034483,0.246551724
2006,ADFG,18,80020,19.72413793,8.382758621
2006,ADFG,18,80200,83.82758621,13.3137931
2006,ADFG,18,80540,4.931034483,0.049310345
2006,ADFG,18,80595,665.6896552,10.84827586
2006,ADFG,18,81095,4.931034483,0.246551724
2006,ADFG,18,81742,961.5517241,187.3793103
2006,ADFG,18,82510,9.862068966,0.493103448
2006,ADFG,18,83000,281.0689655,0.986206897
2006,ADFG,18,83020,29.5862069,1.232758621
2006,ADFG,18,85000,4.931034483,0.197241379
2006,ADFG,18,85169,9.862068966,0.049310345
2006,ADFG,18,98000,34.51724138,0.493103448
2006,ADFG,19,10140,23.17105263,0.772368421
2006,ADFG,19,10210,139.0263158,4.634210526
2006,ADFG,19,10285,38.61842105,17.76447368
2006,ADFG,19,21313,7.723684211,0.617894737
2006,ADFG,19,21375,7.723684211,4.634210526
2006,ADFG,19,21388,7.723684211,1.158552632
2006,ADFG,19,21725,84.96052632,2.317105263
2006,ADFG,19,23808,30.89473684,0.772368421
2006,ADFG,19,40500,15.44736842,2.317105263
2006,ADFG,19,41221,30.89473684,1.930921053
2006,ADFG,19,43000,15.44736842,0.772368421
2006,ADFG,19,66045,15.44736842,0.077236842
2006,ADFG,19,66611,216.2631579,1.544736842
2006,ADFG,19,68577,131.3026316,3.861842105
2006,ADFG,19,68580,38.61842105,2.317105263
2006,ADFG,19,69010,177.6447368,16.21973684
2006,ADFG,19,69322,1,1.5
2006,ADFG,19,71001,7.723684211,0.772368421
2006,ADFG,19,80020,46.34210526,30.89473684
2006,ADFG,19,80200,108.1315789,30.89473684
2006,ADFG,19,80595,950.0131579,6.951315789
2006,ADFG,19,81742,478.8684211,123.5789474
2006,ADFG,19,82510,77.23684211,6.951315789
2006,ADFG,19,83000,154.4736842,0.772368421
2006,ADFG,19,83020,193.0921053,15.44736842
2006,ADFG,19,85000,7.723684211,0.154473684
2006,ADFG,19,98000,38.61842105,3.089473684
2006,ADFG,20,10140,11.54318182,0.769545455
2006,ADFG,20,10210,80.80227273,6.925909091
2006,ADFG,20,10261,11.54318182,6.156363636
2006,ADFG,20,10285,42.325,30.78181818
2006,ADFG,20,21375,19.23863636,11.92795455
2006,ADFG,20,21388,3.847727273,0.577159091
2006,ADFG,20,21720,4,24
2006,ADFG,20,21725,26.93409091,0.615636364
2006,ADFG,20,21740,22.84772727,43.73847727
2006,ADFG,20,23041,23.08636364,0.192386364
2006,ADFG,20,23808,3.847727273,0.076954545
2006,ADFG,20,43000,19.23863636,0.153909091
2006,ADFG,20,66045,7.695454545,0.038477273
2006,ADFG,20,66530,11.54318182,0.076954545
2006,ADFG,20,66611,26.93409091,0.384772727
2006,ADFG,20,68577,53.86818182,3.655340909
2006,ADFG,20,68580,65.41136364,1.346704545
2006,ADFG,20,68781,11.54318182,6.156363636
2006,ADFG,20,69010,180.8431818,13.69790909
2006,ADFG,20,69322,1,1
2006,ADFG,20,71884,7.695454545,0.769545455
2006,ADFG,20,80020,7.695454545,0.769545455
2006,ADFG,20,80200,26.93409091,6.925909091
2006,ADFG,20,80595,361.6863636,13.85181818
2006,ADFG,20,81742,26.93409091,15.77568182
2006,ADFG,20,82510,7.695454545,5.386818182
2006,ADFG,20,82730,111.5840909,0.961931818
2006,ADFG,20,83000,150.0613636,0.384772727
2006,ADFG,20,83020,103.8886364,7.695454545
2006,ADFG,20,98000,134.6704545,2.308636364
2006,ADFG,21,10140,34.13333333,1.92
2006,ADFG,21,10210,38.4,2.56
2006,ADFG,21,10261,4.266666667,3.2
2006,ADFG,21,10285,34.13333333,12.37333333
2006,ADFG,21,21110,34.13333333,4.48
2006,ADFG,21,21313,17.06666667,1.28
2006,ADFG,21,21375,34.13333333,16.21333333
2006,ADFG,21,21725,166.4,2.56
2006,ADFG,21,21735,12.8,1.066666667
2006,ADFG,21,21740,1,1.9
2006,ADFG,21,23808,4.266666667,0.085333333
2006,ADFG,21,40500,8.533333333,0.213333333
2006,ADFG,21,43000,4.266666667,12.8
2006,ADFG,21,66045,8.533333333,0.042666667
2006,ADFG,21,66611,55.46666667,0.64
2006,ADFG,21,68577,17.06666667,2.56
2006,ADFG,21,68580,4.266666667,0.426666667
2006,ADFG,21,69010,226.1333333,19.62666667
2006,ADFG,21,71001,51.2,0.426666667
2006,ADFG,21,71004,12.8,0.341333333
2006,ADFG,21,71800,12.8,2.133333333
2006,ADFG,21,71884,21.33333333,3.626666667
2006,ADFG,21,75284,4.266666667,0.426666667
2006,ADFG,21,80020,4.266666667,3.925333333
2006,ADFG,21,80200,59.73333333,25.6
2006,ADFG,21,80595,422.4,22.61333333
2006,ADFG,21,81095,8.533333333,0.426666667
2006,ADFG,21,81742,396.8,110.9333333
2006,ADFG,21,82510,38.4,2.773333333
2006,ADFG,21,83000,102.4,0.426666667
2006,ADFG,21,83020,76.8,11.94666667
2006,ADFG,21,85000,21.33333333,0.213333333
2006,ADFG,21,98000,375.4666667,15.44533333
2006,ADFG,21,98310,8.533333333,1.706666667
2006,ADFG,22,2,12.86363636,1.286363636
2006,ADFG,22,10140,51.45454545,3.215909091
2006,ADFG,22,10210,64.31818182,9.647727273
2006,ADFG,22,10261,25.72727273,7.718181818
2006,ADFG,22,10285,180.0909091,37.30454545
2006,ADFG,22,20000,12.86363636,0.128636364
2006,ADFG,22,21313,90.04545455,3.859090909
2006,ADFG,22,21375,192.9545455,154.3636364
2006,ADFG,22,21388,12.86363636,1.286363636
2006,ADFG,22,21725,681.7727273,10.93409091
2006,ADFG,22,21740,4,10
2006,ADFG,22,23808,12.86363636,0
2006,ADFG,22,40500,38.59090909,3.859090909
2006,ADFG,22,41221,102.9090909,2.572727273
2006,ADFG,22,43000,64.31818182,1.286363636
2006,ADFG,22,66611,385.9090909,3.859090909
2006,ADFG,22,68577,102.9090909,7.718181818
2006,ADFG,22,68580,90.04545455,32.15909091
2006,ADFG,22,69010,964.7727273,54.02727273
2006,ADFG,22,69323,1,1
2006,ADFG,22,71800,77.18181818,7.718181818
2006,ADFG,22,71884,463.0909091,36.01818182
2006,ADFG,22,80200,192.9545455,77.18181818
2006,ADFG,22,80595,1710.863636,25.72727273
2006,ADFG,22,81742,1273.5,257.2727273
2006,ADFG,22,83000,836.1363636,4.502272727
2006,ADFG,22,83020,115.7727273,14.15
2006,ADFG,22,98000,51.45454545,19.93863636
2006,ADFG,23,10210,277.2416667,13.454375
2006,ADFG,23,10220,20.38541667,32.61666667
2006,ADFG,23,10285,61.15625,14.6775
2006,ADFG,23,21313,20.38541667,0.203854167
2006,ADFG,23,21375,36.69375,19.16229167
2006,ADFG,23,21725,85.61875,1.223125
2006,ADFG,23,21735,313.9354167,30.578125
2006,ADFG,23,40500,28.53958333,2.44625
2006,ADFG,23,41221,36.69375,0.815416667
2006,ADFG,23,43000,4.077083333,0.407708333
2006,ADFG,23,59111,4.077083333,0.081541667
2006,ADFG,23,66548,4.077083333,0.040770833
2006,ADFG,23,66601,4.077083333,0.203854167
2006,ADFG,23,66611,293.55,2.853958333
2006,ADFG,23,68580,4.077083333,0.040770833
2006,ADFG,23,69010,4.077083333,0.203854167
2006,ADFG,23,69322,11,12.3
2006,ADFG,23,71500,4.077083333,0.6115625
2006,ADFG,23,80020,32.61666667,19.16229167
2006,ADFG,23,80200,28.53958333,7.33875
2006,ADFG,23,80595,281.31875,3.465520833
2006,ADFG,23,81742,371.0145833,57.07916667
2006,ADFG,23,82510,16.30833333,1.223125
2006,ADFG,23,83020,28.53958333,1.630833333
2006,ADFG,23,98000,12.23125,0.203854167
2006,ADFG,25,10140,2.784090909,0.083522727
2006,ADFG,25,10210,136.4204545,4.176136364
2006,ADFG,25,10211,5.568181818,0.417613636
2006,ADFG,25,10220,2.784090909,7.65625
2006,ADFG,25,10261,13.92045455,9.744318182
2006,ADFG,25,10285,16.70454545,1.392045455
2006,ADFG,25,21313,19.48863636,0.6125
2006,ADFG,25,21375,22.27272727,22.27272727
2006,ADFG,25,21388,8.352272727,0.556818182
2006,ADFG,25,21725,275.625,3.340909091
2006,ADFG,25,21735,2.784090909,0.696022727
2006,ADFG,25,23808,11.13636364,0.278409091
2006,ADFG,25,40500,16.70454545,16.70454545
2006,ADFG,25,41221,64.03409091,1.53125
2006,ADFG,25,43000,5.568181818,0.334090909
2006,ADFG,25,66045,2.784090909,0.027840909
2006,ADFG,25,66611,122.5,0.835227273
2006,ADFG,25,68580,27.84090909,0.556818182
2006,ADFG,25,69010,13.92045455,0.417613636
2006,ADFG,25,69322,1,1.5
2006,ADFG,25,80020,2.784090909,1.670454545
2006,ADFG,25,80200,50.11363636,3.897727273
2006,ADFG,25,80595,61.25,1.113636364
2006,ADFG,25,81742,289.5454545,38.97727273
2006,ADFG,25,82510,5.568181818,0.417613636
2006,ADFG,25,83020,27.84090909,1.948863636
2006,ADFG,25,98000,58.46590909,2.366477273
2006,ADFG,26,10210,95.33333333,2.648148148
2006,ADFG,26,10211,10.59259259,2.118518519
2006,ADFG,26,10261,42.37037037,31.77777778
2006,ADFG,26,10285,10.59259259,1.588888889
2006,ADFG,26,21313,42.37037037,1.588888889
2006,ADFG,26,21375,21.18518519,9.533333333
2006,ADFG,26,21725,74.14814815,1.906666667
2006,ADFG,26,23808,95.33333333,2.648148148
2006,ADFG,26,40500,10.59259259,1.059259259
2006,ADFG,26,41221,21.18518519,1.165185185
2006,ADFG,26,43000,63.55555556,1.588888889
2006,ADFG,26,66611,211.8518519,1.906666667
2006,ADFG,26,68577,31.77777778,0.847407407
2006,ADFG,26,68580,74.14814815,0.423703704
2006,ADFG,26,69010,328.3703704,24.89259259
2006,ADFG,26,71882,10.59259259,2.118518519
2006,ADFG,26,80020,21.18518519,11.65185185
2006,ADFG,26,80200,31.77777778,5.296296296
2006,ADFG,26,80595,2033.777778,46.60740741
2006,ADFG,26,81742,2372.740741,381.3333333
2006,ADFG,26,82510,63.55555556,6.355555556
2006,ADFG,26,83000,74.14814815,0.105925926
2006,ADFG,26,83020,84.74074074,11.65185185
2006,ADFG,26,85180,74.14814815,0.635555556
2006,ADFG,26,98000,169.4814815,11.12222222
2006,ADFG,27,10140,12.41025641,0.806666667
2006,ADFG,27,10210,49.64102564,1.675384615
2006,ADFG,27,10285,6.205128205,1.241025641
2006,ADFG,27,21313,6.205128205,0.062051282
2006,ADFG,27,21375,31.02564103,24.82051282
2006,ADFG,27,21725,43.43589744,0.620512821
2006,ADFG,27,21735,6.205128205,0.620512821
2006,ADFG,27,22200,6.205128205,0.930769231
2006,ADFG,27,23808,6.205128205,0.248205128
2006,ADFG,27,24185,6.205128205,0.620512821
2006,ADFG,27,40500,18.61538462,13.03076923
2006,ADFG,27,41221,142.7179487,2.792307692
2006,ADFG,27,43000,43.43589744,0.496410256
2006,ADFG,27,66045,6.205128205,0.062051282
2006,ADFG,27,66530,6.205128205,0.062051282
2006,ADFG,27,66611,266.8205128,2.792307692
2006,ADFG,27,68577,49.64102564,2.171794872
2006,ADFG,27,68580,62.05128205,1.551282051
2006,ADFG,27,69010,1092.102564,61.43076923
2006,ADFG,27,74311,12.41025641,0.062051282
2006,ADFG,27,74562,186.1538462,4.777948718
2006,ADFG,27,80200,43.43589744,14.58205128
2006,ADFG,27,80595,496.4102564,7.446153846
2006,ADFG,27,81742,421.9487179,62.05128205
2006,ADFG,27,82510,43.43589744,4.033333333
2006,ADFG,27,83000,167.5384615,0.558461538
2006,ADFG,27,83020,155.1282051,14.27179487
2006,ADFG,27,95070,6.205128205,0.062051282
2006,ADFG,27,98000,136.5128205,8.687179487
2006,ADFG,28,10210,60.89285714,3.247619048
2006,ADFG,28,10211,4.05952381,0.608928571
2006,ADFG,28,10220,4.05952381,2.841666667
2006,ADFG,28,10285,64.95238095,19.0797619
2006,ADFG,28,21110,8.119047619,0.811904762
2006,ADFG,28,21375,20.29761905,26.38690476
2006,ADFG,28,21388,4.05952381,0.20297619
2006,ADFG,28,21725,1161.02381,10.96071429
2006,ADFG,28,21735,166.4404762,17.86190476
2006,ADFG,28,21740,4.05952381,0.040595238
2006,ADFG,28,23055,4.05952381,0.040595238
2006,ADFG,28,40500,8.119047619,3.247619048
2006,ADFG,28,41221,28.41666667,2.029761905
2006,ADFG,28,66611,20.29761905,0.20297619
2006,ADFG,28,68580,4.05952381,0.20297619
2006,ADFG,28,68781,85.25,4.871428571
2006,ADFG,28,69322,1,1.5
2006,ADFG,28,80200,28.41666667,5.277380952
2006,ADFG,28,80595,40.5952381,1.420833333
2006,ADFG,28,81742,531.797619,73.07142857
2006,ADFG,28,83020,16.23809524,1.217857143
2006,ADFG,28,98000,12.17857143,4.05952381
2006,ADFG,29,10210,326.7845238,8.779285714
2006,ADFG,29,10211,14.63214286,0.97547619
2006,ADFG,29,10285,53.65119048,10.7302381
2006,ADFG,29,21313,14.63214286,0.097547619
2006,ADFG,29,21375,29.26428571,19.50952381
2006,ADFG,29,21405,4.877380952,0.04877381
2006,ADFG,29,21725,229.2369048,3.414166667
2006,ADFG,29,21735,87.79285714,8.291547619
2006,ADFG,29,21740,4.877380952,0
2006,ADFG,29,23055,4.877380952,0.97547619
2006,ADFG,29,23808,4.877380952,0
2006,ADFG,29,40500,19.50952381,11.70571429
2006,ADFG,29,41221,170.7083333,3.658035714
2006,ADFG,29,43000,4.877380952,0.04877381
2006,ADFG,29,66530,4.877380952,0.04877381
2006,ADFG,29,66611,121.9345238,1.219345238
2006,ADFG,29,69010,131.6892857,7.316071429
2006,ADFG,29,69322,8,7.15
2006,ADFG,29,71884,4.877380952,1.950952381
2006,ADFG,29,75284,14.63214286,1.219345238
2006,ADFG,29,80020,9.754761905,2.438690476
2006,ADFG,29,80200,39.01904762,11.70571429
2006,ADFG,29,80595,29.26428571,0.731607143
2006,ADFG,29,81742,746.2392857,97.54761905
2006,ADFG,29,82510,9.754761905,0.731607143
2006,ADFG,29,83020,24.38690476,0.97547619
2006,ADFG,29,98000,97.54761905,9.754761905
2006,ADFG,31,10120,1,2.9
2006,ADFG,31,10210,198.2952381,11.81333333
2006,ADFG,31,10220,8.438095238,10.12571429
2006,ADFG,31,10285,8.438095238,1.054761905
2006,ADFG,31,21375,50.62857143,42.19047619
2006,ADFG,31,21725,33.75238095,0.632857143
2006,ADFG,31,21735,911.3142857,26.58
2006,ADFG,31,21740,33.75238095,0.421904762
2006,ADFG,31,23055,21.0952381,1.476666667
2006,ADFG,31,40500,4.219047619,1.054761905
2006,ADFG,31,41221,4.219047619,0.632857143
2006,ADFG,31,66530,25.31428571,0.126571429
2006,ADFG,31,66548,16.87619048,0.084380952
2006,ADFG,31,66611,21.0952381,0.126571429
2006,ADFG,31,68781,8.438095238,2.10952381
2006,ADFG,31,69322,1,1.9
2006,ADFG,31,80020,4.219047619,2.953333333
2006,ADFG,31,80200,12.65714286,2.531428571
2006,ADFG,31,81742,582.2285714,67.5047619
2006,ADFG,32,10120,4,30.8
2006,ADFG,32,10210,64.71818182,8.988636364
2006,ADFG,32,10220,7.190909091,3.955
2006,ADFG,32,10285,17.97727273,1.797727273
2006,ADFG,32,21110,3.595454545,0.359545455
2006,ADFG,32,21375,17.97727273,14.38181818
2006,ADFG,32,21720,3,18
2006,ADFG,32,21725,86.29090909,1.258409091
2006,ADFG,32,21735,158.2,12.22454545
2006,ADFG,32,21740,17.97727273,0.359545455
2006,ADFG,32,23055,32.35909091,1.510090909
2006,ADFG,32,40500,3.595454545,0.719090909
2006,ADFG,32,41221,28.76363636,0.898863636
2006,ADFG,32,66045,3.595454545,0
2006,ADFG,32,66530,14.38181818,0.035954545
2006,ADFG,32,66611,3.595454545,0
2006,ADFG,32,68580,21.57272727,0.071909091
2006,ADFG,32,69322,5,3
2006,ADFG,32,80020,32.35909091,16.71886364
2006,ADFG,32,80200,186.9636364,35.95454545
2006,ADFG,32,80595,71.90909091,1.078636364
2006,ADFG,32,81742,413.4772727,46.74090909
2006,ADFG,32,83020,10.78636364,0.539318182
2006,ADFG,32,98000,3.595454545,0.539318182
2006,ADFG,33,10120,1,3.3
2006,ADFG,33,10210,244.542,16.6104
2006,ADFG,33,10220,13.842,17.5332
2006,ADFG,33,10285,110.736,17.5332
2006,ADFG,33,21110,4.614,0.55368
2006,ADFG,33,21375,41.526,16.149
2006,ADFG,33,21720,13.842,73.824
2006,ADFG,33,21725,18.456,0.55368
2006,ADFG,33,21735,230.7,22.1472
2006,ADFG,33,21740,14.842,3.4614
2006,ADFG,33,23055,18.456,0.6921
2006,ADFG,33,40500,9.228,0.4614
2006,ADFG,33,41221,41.526,0.9228
2006,ADFG,33,66530,13.842,0.04614
2006,ADFG,33,66548,9.228,0.04614
2006,ADFG,33,66611,96.894,0.9228
2006,ADFG,33,68580,36.912,0.6921
2006,ADFG,33,69010,4.614,0
2006,ADFG,33,69322,15,8.32
2006,ADFG,33,80020,9.228,5.0754
2006,ADFG,33,80200,184.56,27.684
2006,ADFG,33,80595,36.912,6.921
2006,ADFG,33,81742,682.872,92.28
2006,ADFG,33,82510,4.614,0.2307
2006,ADFG,33,98000,18.456,0.55368
2006,ADFG,34,10120,1,4.6
2006,ADFG,34,10210,52.24545455,3.806454545
2006,ADFG,34,21110,18.65909091,1.306136364
2006,ADFG,34,21375,18.65909091,14.92727273
2006,ADFG,34,21725,130.6136364,1.679318182
2006,ADFG,34,21735,563.5045455,27.61545455
2006,ADFG,34,21740,33.58636364,0.559772727
2006,ADFG,34,23055,52.24545455,2.537636364
2006,ADFG,34,23808,3.731818182,0.074636364
2006,ADFG,34,40500,26.12272727,0.746363636
2006,ADFG,34,66530,7.463636364,0.037318182
2006,ADFG,34,66548,18.65909091,0.037318182
2006,ADFG,34,66611,3.731818182,0.037318182
2006,ADFG,34,69322,3,1.2
2006,ADFG,34,75284,11.19545455,0.186590909
2006,ADFG,34,80020,7.463636364,7.277045455
2006,ADFG,34,80200,63.44090909,21.64454545
2006,ADFG,34,80595,3.731818182,0.037318182
2006,ADFG,34,81742,746.3636364,82.1
2006,ADFG,34,95000,7.463636364,0.373181818
2006,ADFG,35,10120,1,4.5
2006,ADFG,35,10210,71.99357143,3.999642857
2006,ADFG,35,10285,27.9975,4.799571429
2006,ADFG,35,21110,7.999285714,0.519953571
2006,ADFG,35,21375,39.99642857,31.99714286
2006,ADFG,35,21720,1,4.8
2006,ADFG,35,21725,35.99678571,0.599946429
2006,ADFG,35,21735,255.9771429,23.99785714
2006,ADFG,35,21740,3.999642857,0.079992857
2006,ADFG,35,23055,19.99821429,1.399875
2006,ADFG,35,23808,7.999285714,0.159985714
2006,ADFG,35,40500,7.999285714,1.599857143
2006,ADFG,35,41221,27.9975,0.799928571
2006,ADFG,35,43000,3.999642857,0.159985714
2006,ADFG,35,66530,23.99785714,0.199982143
2006,ADFG,35,66548,23.99785714,0.079992857
2006,ADFG,35,68580,3.999642857,0
2006,ADFG,35,69010,27.9975,2.079814286
2006,ADFG,35,69322,7,0.72
2006,ADFG,35,71882,3.999642857,0.599946429
2006,ADFG,35,71884,3.999642857,0.799928571
2006,ADFG,35,74655,11.99892857,0.319971429
2006,ADFG,35,80200,47.99571429,15.19864286
2006,ADFG,35,81742,1055.905714,143.9871429
2006,ADFG,35,98000,3.999642857,0.359967857
2006,ADFG,36,10120,3,8
2006,ADFG,36,10210,108.5818182,7.600727273
2006,ADFG,36,10220,10.85818182,16.01581818
2006,ADFG,36,10261,5.429090909,4.886181818
2006,ADFG,36,10285,16.28727273,0.814363636
2006,ADFG,36,21313,5.429090909,0.108581818
2006,ADFG,36,21375,43.43272727,32.57454545
2006,ADFG,36,21405,5.429090909,0.108581818
2006,ADFG,36,21720,2,6
2006,ADFG,36,21725,70.57818182,0.814363636
2006,ADFG,36,21735,494.0472727,29.86
2006,ADFG,36,21740,48.86181818,0.542909091
2006,ADFG,36,23055,10.85818182,1.628727273
2006,ADFG,36,41221,43.43272727,0.814363636
2006,ADFG,36,43000,5.429090909,0.271454545
2006,ADFG,36,66045,21.71636364,0.108581818
2006,ADFG,36,66530,86.86545455,0.814363636
2006,ADFG,36,66548,494.0472727,1.900181818
2006,ADFG,36,66611,10.85818182,0.108581818
2006,ADFG,36,69010,32.57454545,2.443090909
2006,ADFG,36,69322,2,2.56
2006,ADFG,36,75284,16.28727273,1.1944
2006,ADFG,36,80200,124.8690909,39.90381818
2006,ADFG,36,81742,808.9345455,97.72363636
2006,ADFG,36,82510,5.429090909,0.814363636
2006,ADFG,36,98000,5.429090909,0.217163636
2006,ADFG,37,10210,41.64285714,1.325
2006,ADFG,37,10220,7.571428571,11.54642857
2006,ADFG,37,10285,15.14285714,3.785714286
2006,ADFG,37,21110,3.785714286,0.113571429
2006,ADFG,37,21375,56.78571429,37.85714286
2006,ADFG,37,21725,7.571428571,0.075714286
2006,ADFG,37,21735,492.1428571,23.47142857
2006,ADFG,37,21740,37.85714286,0.416428571
2006,ADFG,37,23055,30.28571429,1.173571429
2006,ADFG,37,23808,3.785714286,0.113571429
2006,ADFG,37,40500,7.571428571,0.757142857
2006,ADFG,37,43000,3.785714286,0.567857143
2006,ADFG,37,66530,7.571428571,0.037857143
2006,ADFG,37,66548,53,0.302857143
2006,ADFG,37,66611,3.785714286,0.037857143
2006,ADFG,37,80020,3.785714286,0.946428571
2006,ADFG,37,80200,11.35714286,3.028571429
2006,ADFG,37,81742,352.0714286,30.28571429
2006,ADFG,37,98000,3.785714286,0.075714286
2006,ADFG,38,10120,5,10
2006,ADFG,38,10210,91.61607143,5.615178571
2006,ADFG,38,10285,2.955357143,0.443303571
2006,ADFG,38,21110,2.955357143,0.443303571
2006,ADFG,38,21375,20.6875,29.55357143
2006,ADFG,38,21725,5.910714286,0.443303571
2006,ADFG,38,21735,230.5178571,10.63928571
2006,ADFG,38,21740,30.55357143,3.154642857
2006,ADFG,38,21932,2.955357143,0.295535714
2006,ADFG,38,23055,20.6875,1.182142857
2006,ADFG,38,23808,2.955357143,0.059107143
2006,ADFG,38,40500,2.955357143,1.182142857
2006,ADFG,38,41221,2.955357143,0.295535714
2006,ADFG,38,66045,8.866071429,0.029553571
2006,ADFG,38,66530,5.910714286,0.059107143
2006,ADFG,38,66548,17.73214286,0.088660714
2006,ADFG,38,66611,5.910714286,0.059107143
2006,ADFG,38,69010,11.82142857,1.123035714
2006,ADFG,38,69322,1,0.45
2006,ADFG,38,71500,2.955357143,0.591071429
2006,ADFG,38,71884,5.910714286,1.477678571
2006,ADFG,38,80200,11.82142857,1.920982143
2006,ADFG,38,81742,369.4196429,29.55357143
2006,ADFG,39,10210,178.6153846,14.53846154
2006,ADFG,39,10220,8.307692308,10.46769231
2006,ADFG,39,10285,37.38461538,3.530769231
2006,ADFG,39,20061,4.153846154,0.166153846
2006,ADFG,39,21110,16.61538462,1.038461538
2006,ADFG,39,21375,20.76923077,15.28615385
2006,ADFG,39,21388,4.153846154,0.332307692
2006,ADFG,39,21725,37.38461538,0.249230769
2006,ADFG,39,21735,548.3076923,21.18461538
2006,ADFG,39,21740,108,1.121538462
2006,ADFG,39,21932,8.307692308,1.038461538
2006,ADFG,39,23055,29.07692308,0.830769231
2006,ADFG,39,40500,24.92307692,1.869230769
2006,ADFG,39,41221,4.153846154,0.124615385
2006,ADFG,39,43000,37.38461538,0.623076923
2006,ADFG,39,66530,16.61538462,0.083076923
2006,ADFG,39,66548,54,0.166153846
2006,ADFG,39,66611,12.46153846,0.083076923
2006,ADFG,39,68781,12.46153846,3.821538462
2006,ADFG,39,69010,12.46153846,0.54
2006,ADFG,39,80020,4.153846154,1.869230769
2006,ADFG,39,80200,12.46153846,6.064615385
2006,ADFG,39,81742,1134,116.3076923
2006,ADFG,39,98000,12.46153846,4.569230769
2006,ADFG,40,10210,107.7142857,5.8
2006,ADFG,40,10220,33.14285714,26.1
2006,ADFG,40,10285,8.285714286,1.45
2006,ADFG,40,21110,33.14285714,1.574285714
2006,ADFG,40,21375,20.71428571,13.54714286
2006,ADFG,40,21388,4.142857143,0.414285714
2006,ADFG,40,21725,45.57142857,0.414285714
2006,ADFG,40,21735,99.42857143,6.421428571
2006,ADFG,40,21740,41.42857143,0.662857143
2006,ADFG,40,23055,12.42857143,0.414285714
2006,ADFG,40,40500,8.285714286,0.621428571
2006,ADFG,40,43000,33.14285714,2.071428571
2006,ADFG,40,66045,49.71428571,0.207142857
2006,ADFG,40,66548,12.42857143,0.041428571
2006,ADFG,40,66611,4.142857143,0.041428571
2006,ADFG,40,68580,8.285714286,0.787142857
2006,ADFG,40,68781,16.57142857,4.971428571
2006,ADFG,40,69010,4.142857143,0.082857143
2006,ADFG,40,69322,4,2.4
2006,ADFG,40,80200,8.285714286,2.071428571
2006,ADFG,40,81742,915.5714286,99.42857143
2006,ADFG,41,10210,196.2941176,12.32058824
2006,ADFG,41,10285,41.76470588,6.055882353
2006,ADFG,41,21110,33.41176471,1.670588235
2006,ADFG,41,21375,4.176470588,1.378235294
2006,ADFG,41,21725,66.82352941,0.835294118
2006,ADFG,41,21735,342.4705882,15.87058824
2006,ADFG,41,21740,8.352941176,0.250588235
2006,ADFG,41,21932,4.176470588,0.250588235
2006,ADFG,41,23055,16.70588235,1.044117647
2006,ADFG,41,23808,8.352941176,0.208823529
2006,ADFG,41,24185,4.176470588,0.584705882
2006,ADFG,41,41221,4.176470588,0.208823529
2006,ADFG,41,43000,37.58823529,1.378235294
2006,ADFG,41,66045,4.176470588,0.041764706
2006,ADFG,41,66530,8.352941176,0.041764706
2006,ADFG,41,66548,29.23529412,0.083529412
2006,ADFG,41,66611,4.176470588,0.041764706
2006,ADFG,41,68781,4.176470588,1.461764706
2006,ADFG,41,69010,8.352941176,6.264705882
2006,ADFG,41,69322,18,3.67
2006,ADFG,41,71884,8.352941176,2.923529412
2006,ADFG,41,74435,4.176470588,0.041764706
2006,ADFG,41,80200,8.352941176,2.088235294
2006,ADFG,41,81742,981.4705882,100.2352941
2006,ADFG,41,82510,4.176470588,0.208823529
2006,ADFG,42,10210,153.0967742,8.083509677
2006,ADFG,42,10285,12.24774194,0.612387097
